YYYY,MM,DD,TIME,STAMP,Temp,Do man,PH,NH3,H2S,TSS,DO,COD,Ghi chú,,
2019,9,29,09:00,29/09/2019 09:00,31,35,8.3,0.13,0.005,5.3,5,2.5,2015,TTG,
2019,9,29,12:00,29/09/2019 12:00,32,35,8.3,0.14,0.005,5.4,4.6,3,2015,TTG,
2019,9,29,15:00,29/09/2019 15:00,31.8,35,8.2,0.11,0.004,5.35,4.7,3.6,AVE,,
2019,9,29,18:00,29/09/2019 18:00,31.3,35,8.2,0.113,0.005,5.225,5.2,3.1,AVE,,
2019,9,30,00:00,30/09/2019 00:00,31.4,35,8.2,0.104,0.005,5.188,5.2,3.4,AVE,,
2019,9,30,06:00,30/09/2019 06:00,31.4,35,8.2,0.092,0.004,5.244,5,3.8,AVE,,
2019,9,30,09:00,30/09/2019 09:00,31.5,35,8.1,0.095,0.005,5.15,5.3,3.7,AVE,,
2019,9,30,12:00,30/09/2019 12:00,31.5,35,8.2,0.08,0.004,5.3,4.7,4.2,AVE,,
2019,9,30,15:00,30/09/2019 15:00,31.2,35,8.2,0.088,0.003,5.85,4.8,4.1,AVE,,
2019,9,30,18:00,30/09/2019 18:00,31.3,35,8.1,0.089,0.005,4.788,5.2,3.8,AVE,,
2019,10,1,00:00,01/10/2019 00:00,31.1,35,8.2,0.086,0.005,4.606,5.1,3.9,AVE,,
2019,10,1,06:00,01/10/2019 06:00,31,35,8.2,0.09,0.004,5.503,5,4,AVE,,
2019,10,1,09:00,01/10/2019 09:00,31,35,8.2,0.083,0.005,4.425,5,3.9,AVE,,
2019,10,1,12:00,01/10/2019 12:00,30.9,35,8.2,0.095,0.003,6.4,4.9,4.1,AVE,,
2019,10,1,15:00,01/10/2019 15:00,30.6,35,8.2,0.103,0.003,6.95,4.9,4,AVE,,
2019,10,1,18:00,01/10/2019 18:00,30.8,35,8.2,0.076,0.004,4.063,4.9,4,AVE,,
2019,10,2,00:00,02/10/2019 00:00,30.6,35,8.2,0.073,0.004,3.881,4.8,4.1,AVE,,
2019,10,2,06:00,02/10/2019 06:00,30.4,35,8.2,0.092,0.003,5.691,4.9,4,AVE,,
2019,10,2,09:00,02/10/2019 09:00,30.5,35,8.3,0.07,0.004,3.7,4.8,4.2,AVE,,
2019,10,2,12:00,02/10/2019 12:00,30.3,35,8.2,0.11,0.002,7.5,5,4,AVE,,
2019,10,2,15:00,02/10/2019 15:00,29.9,34.8,8.2,0.1,0.002,8.069,5.1,4.1,AVE,,
2019,10,2,18:00,02/10/2019 18:00,30.4,34.8,8.2,0.056,0.003,3.494,4.8,4.6,AVE,,
2019,10,3,00:00,03/10/2019 00:00,30.3,34.7,8.2,0.049,0.003,3.391,4.8,4.9,AVE,,
2019,10,3,06:00,03/10/2019 06:00,29.9,34.7,8.2,0.07,0.002,6.014,5,4.6,AVE,,
2019,10,3,09:00,03/10/2019 09:00,30.3,34.6,8.2,0.043,0.003,3.288,4.8,5.1,AVE,,
2019,10,3,12:00,03/10/2019 12:00,29.6,34.6,8.2,0.09,0.002,8.638,5.2,4.3,AVE,,
2019,10,3,15:00,03/10/2019 15:00,29.2,34.4,8.1,0.08,0.001,9.206,5.4,4.5,AVE,,
2019,10,3,18:00,03/10/2019 18:00,30.1,34.4,8.2,0.029,0.003,3.081,4.8,5.6,AVE,,
2019,10,4,00:00,04/10/2019 00:00,30.1,34.3,8.2,0.022,0.003,2.978,4.8,5.8,AVE,,
2019,10,4,06:00,04/10/2019 06:00,29.5,34.3,8.2,0.046,0.002,6.377,5.1,5.3,AVE,,
2019,10,4,09:00,04/10/2019 09:00,30,34.3,8.2,0.015,0.003,2.875,4.8,6.1,AVE,,
2019,10,4,12:00,04/10/2019 12:00,28.9,34.3,8.1,0.07,0.001,9.775,5.5,4.7,AVE,,
2019,10,4,15:00,04/10/2019 15:00,28.7,34.6,8.1,0.075,0,9.688,5.4,4.8,AVE,,
2019,10,4,18:00,04/10/2019 18:00,30,34.6,8.2,0.013,0.003,2.488,4.7,5.9,AVE,,
2019,10,5,00:00,05/10/2019 00:00,30,34.8,8.2,0.011,0.003,2.294,4.6,5.9,AVE,,
2019,10,5,06:00,05/10/2019 06:00,29.3,34.9,8.2,0.046,0.001,5.947,5,5.4,AVE,,
2019,10,5,09:00,05/10/2019 09:00,30,35,8.2,0.01,0.003,2.1,4.5,5.8,2020,TTG,
2019,10,5,12:00,05/10/2019 12:00,28.5,35,8.1,0.08,0,9.6,5.4,4.9,2020,TTG,
2019,10,5,15:00,05/10/2019 15:00,28.9,34.3,8.1,0.07,0.001,9.775,5.5,4.7,AVE,,
2019,10,5,18:00,05/10/2019 18:00,30,34.3,8.2,0.015,0.003,2.875,4.8,6.1,AVE,,
2019,10,6,00:00,06/10/2019 00:00,30,33.9,8.2,0.018,0.002,3.263,5,6.2,AVE,,
2019,10,6,06:00,06/10/2019 06:00,29.6,33.7,8.2,0.039,0.002,6.606,5.3,5.4,AVE,,
2019,10,6,09:00,06/10/2019 09:00,30,33.5,8.2,0.02,0.002,3.65,5.2,6.4,AVE,,
2019,10,6,12:00,06/10/2019 12:00,29.3,33.5,8.2,0.06,0.002,9.95,5.6,4.5,AVE,,
2019,10,6,15:00,06/10/2019 15:00,29.6,32.8,8.2,0.05,0.002,10.125,5.6,4.3,AVE,,
2019,10,6,18:00,06/10/2019 18:00,30,32.8,8.2,0.025,0.002,4.425,5.5,6.6,AVE,,
2019,10,7,00:00,07/10/2019 00:00,30,32.4,8.2,0.028,0.001,4.813,5.6,6.8,AVE,,
2019,10,7,06:00,07/10/2019 06:00,30,32.2,8.2,0.034,0.002,7.556,5.7,5.4,AVE,,
2019,10,7,09:00,07/10/2019 09:00,30,32,8.2,0.03,0.001,5.2,5.8,6.9,2019,TTG,
2019,10,7,12:00,07/10/2019 12:00,30,32,8.2,0.04,0.003,10.3,5.7,4.1,2019,TTG,
2019,10,7,15:00,07/10/2019 15:00,29.6,32.8,8.2,0.05,0.002,10.125,5.6,4.3,AVE,,
2019,10,7,18:00,07/10/2019 18:00,30,32.8,8.2,0.025,0.002,4.425,5.5,6.6,AVE,,
2019,10,8,00:00,08/10/2019 00:00,30,33.1,8.2,0.023,0.002,4.038,5.3,6.5,AVE,,
2019,10,8,06:00,08/10/2019 06:00,29.6,33.3,8.2,0.041,0.002,6.994,5.4,5.5,AVE,,
2019,10,8,09:00,08/10/2019 09:00,30,33.5,8.2,0.02,0.002,3.65,5.2,6.4,AVE,,
2019,10,8,12:00,08/10/2019 12:00,29.3,33.5,8.2,0.06,0.002,9.95,5.6,4.5,AVE,,
2019,10,8,15:00,08/10/2019 15:00,29.4,33.1,8.2,0.055,0.002,10.038,5.6,4.4,AVE,,
2019,10,8,18:00,08/10/2019 18:00,30,33.1,8.2,0.023,0.002,4.038,5.3,6.5,AVE,,
2019,10,9,00:00,09/10/2019 00:00,30,32.9,8.2,0.024,0.002,4.231,5.4,6.6,AVE,,
2019,10,9,06:00,09/10/2019 06:00,29.8,32.8,8.2,0.037,0.002,7.178,5.5,5.4,AVE,,
2019,10,9,09:00,09/10/2019 09:00,30,32.8,8.2,0.025,0.002,4.425,5.5,6.6,AVE,,
2019,10,9,12:00,09/10/2019 12:00,29.6,32.8,8.2,0.05,0.002,10.125,5.6,4.3,AVE,,
2019,10,9,15:00,09/10/2019 15:00,29.5,32.9,8.2,0.053,0.002,10.081,5.6,4.4,AVE,,
2019,10,9,18:00,09/10/2019 18:00,30,32.9,8.2,0.024,0.002,4.231,5.4,6.6,AVE,,
2019,10,10,00:00,10/10/2019 00:00,30,33,8.2,0.023,0.002,4.134,5.4,6.5,AVE,,
2019,10,10,06:00,10/10/2019 06:00,29.7,33.1,8.2,0.039,0.002,7.086,5.5,5.5,AVE,,
2019,10,10,09:00,10/10/2019 09:00,30,33.1,8.2,0.023,0.002,4.038,5.3,6.5,AVE,,
2019,10,10,12:00,10/10/2019 12:00,29.4,33.1,8.2,0.055,0.002,10.038,5.6,4.4,AVE,,
2019,10,10,15:00,10/10/2019 15:00,29.4,33,8.2,0.048,0.002,9.597,5.7,4.1,AVE,,
2019,10,10,18:00,10/10/2019 18:00,29.8,33,8.2,0.022,0.002,4.46,5.4,6,AVE,,
2019,10,11,00:00,11/10/2019 00:00,29.8,32.9,8.2,0.022,0.002,4.671,5.5,5.8,AVE,,
2019,10,11,06:00,11/10/2019 06:00,29.6,32.9,8.2,0.031,0.002,6.914,5.6,4.8,AVE,,
2019,10,11,09:00,11/10/2019 09:00,29.7,32.8,8.2,0.022,0.002,4.882,5.5,5.5,AVE,,
2019,10,11,12:00,11/10/2019 12:00,29.4,32.8,8.2,0.041,0.002,9.157,5.8,3.9,AVE,,
2019,10,11,15:00,11/10/2019 15:00,29.4,32.7,8.2,0.033,0.002,8.717,5.9,3.6,AVE,,
2019,10,11,18:00,11/10/2019 18:00,29.5,32.7,8.2,0.021,0.002,5.304,5.7,5,AVE,,
2019,10,12,00:00,12/10/2019 00:00,29.4,32.6,8.2,0.021,0.002,5.515,5.7,4.8,AVE,,
2019,10,12,06:00,12/10/2019 06:00,29.4,32.5,8.2,0.024,0.002,6.896,5.8,4,AVE,,
2019,10,12,09:00,12/10/2019 09:00,29.4,32.5,8.2,0.021,0.002,5.727,5.8,4.5,AVE,,
2019,10,12,12:00,12/10/2019 12:00,29.4,32.5,8.2,0.026,0.002,8.277,6,3.3,AVE,,
2019,10,12,15:00,12/10/2019 15:00,29.1,32.5,8.2,0.024,0.003,7.86,6,3.7,AVE,,
2019,10,12,18:00,12/10/2019 18:00,29.1,32.5,8.2,0.02,0.002,5.909,5.8,4.3,AVE,,
2019,10,13,00:00,13/10/2019 00:00,29,32.5,8.2,0.02,0.002,6.001,5.8,4.1,AVE,,
2019,10,13,06:00,13/10/2019 06:00,29,32.6,8.2,0.021,0.003,6.722,5.9,4.1,AVE,,
2019,10,13,09:00,13/10/2019 09:00,28.9,32.6,8.2,0.02,0.002,6.092,5.8,4,AVE,,
2019,10,13,12:00,13/10/2019 12:00,28.9,32.6,8.2,0.022,0.003,7.443,6.1,4,AVE,,
2019,10,13,15:00,13/10/2019 15:00,28.7,32.6,8.2,0.021,0.004,7.026,6.2,4.4,AVE,,
2019,10,13,18:00,13/10/2019 18:00,28.7,32.6,8.2,0.019,0.002,6.275,5.7,3.7,AVE,,
2019,10,14,00:00,14/10/2019 00:00,28.6,32.6,8.2,0.019,0.002,6.367,5.7,3.6,AVE,,
2019,10,14,06:00,14/10/2019 06:00,28.5,32.6,8.2,0.019,0.003,6.488,6,4.1,AVE,,
2019,10,14,09:00,14/10/2019 09:00,28.4,32.6,8.2,0.019,0.002,6.458,5.7,3.4,AVE,,
2019,10,14,12:00,14/10/2019 12:00,28.4,32.6,8.1,0.019,0.004,6.609,6.3,4.7,AVE,,
2019,10,14,15:00,14/10/2019 15:00,28.5,32.7,8.1,0.018,0.004,6.55,6.3,4.3,AVE,,
2019,10,14,18:00,14/10/2019 18:00,28.5,32.7,8.2,0.018,0.002,6.424,5.7,3.2,AVE,,
2019,10,15,00:00,15/10/2019 00:00,28.5,32.7,8.2,0.017,0.002,6.407,5.7,3.1,AVE,,
2019,10,15,06:00,15/10/2019 06:00,28.5,32.7,8.2,0.017,0.003,6.449,6,3.5,AVE,,
2019,10,15,09:00,15/10/2019 09:00,28.5,32.8,8.2,0.017,0.002,6.39,5.7,3,AVE,,
2019,10,15,12:00,15/10/2019 12:00,28.5,32.8,8.2,0.017,0.003,6.491,6.3,4,AVE,,
2019,10,15,15:00,15/10/2019 15:00,28.4,32.6,8.1,0.019,0.004,6.609,6.3,4.7,AVE,,
2019,10,15,18:00,15/10/2019 18:00,28.4,32.6,8.2,0.019,0.002,6.458,5.7,3.4,AVE,,
2019,10,16,00:00,16/10/2019 00:00,28.4,32.6,8.2,0.02,0.002,6.492,5.7,3.7,AVE,,
2019,10,16,06:00,16/10/2019 06:00,28.4,32.5,8.2,0.02,0.004,6.61,6,4.6,AVE,,
2019,10,16,09:00,16/10/2019 09:00,28.4,32.5,8.2,0.021,0.002,6.527,5.7,3.9,AVE,,
2019,10,16,12:00,16/10/2019 12:00,28.4,32.5,8.1,0.021,0.006,6.727,6.3,5.5,AVE,,
2019,10,16,15:00,16/10/2019 15:00,28.5,32.8,8.2,0.017,0.003,6.491,6.3,4,AVE,,
2019,10,16,18:00,16/10/2019 18:00,28.5,32.8,8.2,0.017,0.002,6.39,5.7,3,AVE,,
2019,10,17,00:00,17/10/2019 00:00,28.6,32.9,8.2,0.014,0.003,6.321,5.8,2.6,AVE,,
2019,10,17,06:00,17/10/2019 06:00,28.7,32.9,8.2,0.013,0.002,6.288,6,2.5,AVE,,
2019,10,17,09:00,17/10/2019 09:00,28.7,33,8.2,0.012,0.003,6.253,5.8,2.2,2015,VIỆN 3,
2019,10,17,12:00,17/10/2019 12:00,28.7,33,8.2,0.012,0.001,6.254,6.2,2.5,2015,VIỆN 3,
2019,10,17,15:00,17/10/2019 15:00,28.4,32.5,8.1,0.021,0.006,6.727,6.3,5.5,AVE,,
2019,10,17,18:00,17/10/2019 18:00,28.4,32.5,8.2,0.021,0.002,6.527,5.7,3.9,AVE,,
2019,10,18,00:00,18/10/2019 00:00,28.2,32.3,8.2,0.026,0.001,6.663,5.7,4.7,AVE,,
2019,10,18,06:00,18/10/2019 06:00,28.1,32.1,8.1,0.028,0.005,6.932,6.1,6.6,AVE,,
2019,10,18,09:00,18/10/2019 09:00,28,32,8.2,0.03,0,6.8,5.7,5.6,2018,TTG,
2019,10,18,12:00,18/10/2019 12:00,28,32,8.1,0.03,0.01,7.2,6.4,8.4,2018,TTG,
2019,10,18,15:00,18/10/2019 15:00,28.8,29.5,8.2,0.025,0.005,7.2,6.2,7.7,AVE,,
2019,10,18,18:00,18/10/2019 18:00,28.5,30,8.3,0.03,0,6.85,6,6.8,AVE,,
2019,10,19,00:00,19/10/2019 00:00,28.8,29,8.4,0.03,0,6.875,6.1,7.3,AVE,,
2019,10,19,06:00,19/10/2019 06:00,29.1,28,8.3,0.025,0,7.038,6,7.1,AVE,,
2019,10,19,09:00,19/10/2019 09:00,29,28,8.5,0.03,0,6.9,6.2,7.9,2020,TTG,
2019,10,19,12:00,19/10/2019 12:00,29.5,27,8.2,0.02,0,7.2,5.9,6.9,2020,TTG,
2019,10,19,15:00,19/10/2019 15:00,29.4,28.5,8.2,0.03,0.001,7.375,5.8,6.1,AVE,,
2019,10,19,18:00,19/10/2019 18:00,29,29.3,8.4,0.033,0,6.975,6,6.6,AVE,,
2019,10,20,00:00,20/10/2019 00:00,29,29.9,8.3,0.034,0,7.013,5.8,5.9,AVE,,
2019,10,20,06:00,20/10/2019 06:00,29.1,29.9,8.2,0.037,0.001,7.281,5.8,5.6,AVE,,
2019,10,20,09:00,20/10/2019 09:00,29,30.5,8.3,0.035,0.001,7.05,5.7,5.3,AVE,,
2019,10,20,12:00,20/10/2019 12:00,29.3,30,8.1,0.04,0.002,7.55,5.7,5.3,AVE,,
2019,10,20,15:00,20/10/2019 15:00,29.1,31.5,8.1,0.05,0.002,7.725,5.6,4.4,AVE,,
2019,10,20,18:00,20/10/2019 18:00,29,31.8,8.1,0.038,0.001,7.125,5.5,3.9,AVE,,
2019,10,21,00:00,21/10/2019 00:00,29,32.4,8.1,0.039,0.001,7.163,5.3,3.3,AVE,,
2019,10,21,06:00,21/10/2019 06:00,29,32.7,8,0.049,0.002,7.531,5.4,3.4,AVE,,
2019,10,21,09:00,21/10/2019 09:00,29,33,8,0.04,0.001,7.2,5.2,2.6,2019,TTG,
2019,10,21,12:00,21/10/2019 12:00,29,33,8,0.06,0.003,7.9,5.5,3.6,2019,TTG,
2019,10,21,15:00,21/10/2019 15:00,29,32.5,8.1,0.055,0.002,6.35,5.6,4,AVE,,
2019,10,21,18:00,21/10/2019 18:00,28.8,32.5,8.1,0.055,0.001,6.2,4.9,2.9,AVE,,
2019,10,22,00:00,22/10/2019 00:00,28.6,32.3,8.1,0.063,0,5.7,4.7,3,AVE,,
2019,10,22,06:00,22/10/2019 06:00,28.8,32.1,8.1,0.056,0,5.25,5.2,3.7,AVE,,
2019,10,22,09:00,22/10/2019 09:00,28.5,32,8.1,0.07,0,5.2,4.5,3.1,2018,TTG,
2019,10,22,12:00,22/10/2019 12:00,29,32,8.1,0.05,0,4.8,5.7,4.4,2018,TTG,
2019,10,22,15:00,22/10/2019 15:00,28.8,32.1,8.1,0.049,0,4.694,5.7,4.4,AVE,,
2019,10,22,18:00,22/10/2019 18:00,28.3,32.2,8.1,0.068,0,5.338,4.6,3.2,AVE,,
2019,10,23,00:00,23/10/2019 00:00,28.2,32.3,8.1,0.066,0,5.406,4.6,3.2,AVE,,
2019,10,23,06:00,23/10/2019 06:00,28.4,32.3,8.1,0.057,0,4.997,5.2,3.7,AVE,,
2019,10,23,09:00,23/10/2019 09:00,28.1,32.4,8.1,0.065,0,5.475,4.6,3.2,AVE,,
2019,10,23,12:00,23/10/2019 12:00,28.6,32.3,8.1,0.048,0,4.588,5.8,4.3,AVE,,
2019,10,23,15:00,23/10/2019 15:00,28.5,32.3,8.1,0.047,0,4.534,5.8,4.3,AVE,,
2019,10,23,18:00,23/10/2019 18:00,28,32.5,8.1,0.064,0,5.544,4.7,3.3,AVE,,
2019,10,24,00:00,24/10/2019 00:00,28,32.5,8.1,0.063,0,5.578,4.7,3.3,AVE,,
2019,10,24,06:00,24/10/2019 06:00,28.2,32.4,8.1,0.055,0,5.03,5.2,3.8,AVE,,
2019,10,24,09:00,24/10/2019 09:00,27.9,32.6,8.1,0.063,0,5.613,4.7,3.3,AVE,,
2019,10,24,12:00,24/10/2019 12:00,28.4,32.4,8.1,0.046,0,4.481,5.8,4.3,AVE,,
2019,10,24,15:00,24/10/2019 15:00,28.3,32.4,8.1,0.046,0,4.428,5.8,4.2,AVE,,
2019,10,24,18:00,24/10/2019 18:00,27.8,32.7,8.1,0.061,0,5.681,4.7,3.3,AVE,,
2019,10,25,00:00,25/10/2019 00:00,27.8,32.7,8.1,0.061,0,5.716,4.8,3.3,AVE,,
2019,10,25,06:00,25/10/2019 06:00,28,32.6,8.1,0.053,0,5.045,5.3,3.8,AVE,,
2019,10,25,09:00,25/10/2019 09:00,27.8,32.8,8.1,0.06,0,5.75,4.8,3.4,AVE,,
2019,10,25,12:00,25/10/2019 12:00,28.3,32.5,8.1,0.045,0,4.375,5.8,4.2,AVE,,
2019,10,25,15:00,25/10/2019 15:00,28.2,32.6,8.1,0.044,0,4.322,5.8,4.2,AVE,,
2019,10,25,18:00,25/10/2019 18:00,27.7,32.8,8.1,0.059,0,5.819,4.8,3.4,AVE,,
2019,10,26,00:00,26/10/2019 00:00,27.6,32.9,8.1,0.058,0,5.853,4.8,3.4,AVE,,
2019,10,26,06:00,26/10/2019 06:00,27.8,32.8,8.1,0.051,0,5.061,5.3,3.8,AVE,,
2019,10,26,09:00,26/10/2019 09:00,27.6,32.9,8.1,0.058,0,5.888,4.8,3.4,AVE,,
2019,10,26,12:00,26/10/2019 12:00,28.1,32.6,8.1,0.044,0,4.269,5.9,4.2,AVE,,
2019,10,26,15:00,26/10/2019 15:00,28,32.7,8.1,0.043,0,4.216,5.9,4.1,AVE,,
2019,10,26,18:00,26/10/2019 18:00,27.5,33,8.1,0.056,0,5.956,4.9,3.4,AVE,,
2019,10,27,00:00,27/10/2019 00:00,27.4,33.1,8.1,0.056,0,5.991,4.9,3.5,AVE,,
2019,10,27,06:00,27/10/2019 06:00,27.6,32.9,8.1,0.049,0,5.077,5.4,3.8,AVE,,
2019,10,27,09:00,27/10/2019 09:00,27.4,33.1,8.1,0.055,0,6.025,4.9,3.5,AVE,,
2019,10,27,12:00,27/10/2019 12:00,27.9,32.8,8.1,0.043,0,4.163,5.9,4.1,AVE,,
2019,10,27,15:00,27/10/2019 15:00,27.7,32.9,8.1,0.041,0,4.056,5.9,4.1,AVE,,
2019,10,27,18:00,27/10/2019 18:00,27.2,33.3,8.1,0.053,0,6.163,5,3.5,AVE,,
2019,10,28,00:00,28/10/2019 00:00,27.1,33.4,8.1,0.051,0,6.231,5,3.6,AVE,,
2019,10,28,06:00,28/10/2019 06:00,27.3,33.2,8.1,0.046,0,5.091,5.5,3.8,AVE,,
2019,10,28,09:00,28/10/2019 09:00,27,33.5,8.1,0.05,0,6.3,5.1,3.6,AVE,,
2019,10,28,12:00,28/10/2019 12:00,27.5,33,8.1,0.04,0,3.95,6,4,AVE,,
2019,10,28,15:00,28/10/2019 15:00,27.3,33.1,8.1,0.039,0,3.844,6,4,AVE,,
2019,10,28,18:00,28/10/2019 18:00,26.8,33.7,8.1,0.048,0,6.438,5.1,3.7,AVE,,
2019,10,29,00:00,29/10/2019 00:00,26.7,33.8,8.1,0.046,0,6.506,5.2,3.7,AVE,,
2019,10,29,06:00,29/10/2019 06:00,26.9,33.5,8.1,0.042,0,5.122,5.6,3.8,AVE,,
2019,10,29,09:00,29/10/2019 09:00,26.6,33.9,8.1,0.045,0,6.575,5.2,3.7,AVE,,
2019,10,29,12:00,29/10/2019 12:00,27.1,33.3,8.1,0.038,0,3.738,6,3.9,AVE,,
2019,10,29,15:00,29/10/2019 15:00,26.9,33.4,8.1,0.036,0,3.631,6,3.9,AVE,,
2019,10,29,18:00,29/10/2019 18:00,26.4,34.1,8.1,0.043,0,6.713,5.3,3.8,AVE,,
2019,10,30,00:00,30/10/2019 00:00,26.3,34.2,8.1,0.041,0,6.781,5.3,3.8,AVE,,
2019,10,30,06:00,30/10/2019 06:00,26.5,33.8,8.1,0.038,0,5.153,5.7,3.8,AVE,,
2019,10,30,09:00,30/10/2019 09:00,26.3,34.3,8.1,0.04,0,6.85,5.3,3.9,AVE,,
2019,10,30,12:00,30/10/2019 12:00,26.8,33.5,8.1,0.035,0,3.525,6.1,3.8,AVE,,
2019,10,30,15:00,30/10/2019 15:00,26.7,33.6,8.1,0.034,0,3.472,6.1,3.8,AVE,,
2019,10,30,18:00,30/10/2019 18:00,26.2,34.3,8.1,0.039,0,6.919,5.4,3.9,AVE,,
2019,10,31,00:00,31/10/2019 00:00,26.1,34.4,8.1,0.038,0,6.953,5.4,3.9,AVE,,
2019,10,31,06:00,31/10/2019 06:00,26.3,34,8.1,0.036,0,5.186,5.7,3.8,AVE,,
2019,10,31,09:00,31/10/2019 09:00,26.1,34.4,8.1,0.038,0,6.988,5.4,3.9,AVE,,
2019,10,31,12:00,31/10/2019 12:00,26.6,33.6,8.1,0.034,0,3.419,6.1,3.8,AVE,,
2019,10,31,15:00,31/10/2019 15:00,26.5,33.7,8.1,0.033,0,3.366,6.1,3.7,AVE,,
2019,10,31,18:00,31/10/2019 18:00,26,34.5,8.1,0.036,0,7.056,5.4,3.9,AVE,,
2019,11,1,00:00,01/11/2019 00:00,25.9,34.6,8.1,0.036,0,7.091,5.4,4,AVE,,
2019,11,1,06:00,01/11/2019 06:00,26.1,34.2,8.1,0.034,0,5.202,5.8,3.8,AVE,,
2019,11,1,09:00,01/11/2019 09:00,25.9,34.6,8.1,0.035,0,7.125,5.5,4,AVE,,
2019,11,1,12:00,01/11/2019 12:00,26.4,33.8,8.1,0.033,0,3.313,6.1,3.7,AVE,,
2019,11,1,15:00,01/11/2019 15:00,26.2,33.9,8.1,0.031,0,3.206,6.2,3.7,AVE,,
2019,11,1,18:00,01/11/2019 18:00,25.7,34.8,8.1,0.033,0,7.263,5.5,4,AVE,,
2019,11,2,00:00,02/11/2019 00:00,25.6,34.9,8.1,0.031,0,7.331,5.6,4.1,AVE,,
2019,11,2,06:00,02/11/2019 06:00,25.8,34.5,8.1,0.031,0,5.216,5.9,3.8,AVE,,
2019,11,2,09:00,02/11/2019 09:00,25.5,35,8.1,0.03,0,7.4,5.6,4.1,2020,TTG,
2019,11,2,12:00,02/11/2019 12:00,26,34,8.1,0.03,0,3.1,6.2,3.6,2020,TTG,
2019,11,2,15:00,02/11/2019 15:00,26,32.5,8.1,0.063,0,5.175,6.1,3.8,AVE,,
2019,11,2,18:00,02/11/2019 18:00,25.6,34.3,8.1,0.045,0,7.525,5.4,3.7,AVE,,
2019,11,3,00:00,03/11/2019 00:00,25.7,33.9,8.1,0.053,0,7.588,5.3,3.5,AVE,,
2019,11,3,06:00,03/11/2019 06:00,25.8,32.4,8,0.074,0,7.419,5.6,3.8,AVE,,
2019,11,3,09:00,03/11/2019 09:00,25.8,33.5,8.1,0.06,0,7.65,5.3,3.4,AVE,,
2019,11,3,12:00,03/11/2019 12:00,26,31,8,0.095,0,7.25,6,4,AVE,,
2019,11,3,15:00,03/11/2019 15:00,26,29.5,8,0.128,0,9.325,5.8,4.2,AVE,,
2019,11,3,18:00,03/11/2019 18:00,25.9,32.8,8,0.075,0,7.775,5.1,3,AVE,,
2019,11,4,00:00,04/11/2019 00:00,25.9,32.4,8,0.083,0,7.838,5,2.8,AVE,,
2019,11,4,06:00,04/11/2019 06:00,26,30.2,8,0.121,0,9.619,5.3,3.6,AVE,,
2019,11,4,09:00,04/11/2019 09:00,26,32,8,0.09,0,7.9,4.9,2.6,2019,TTG,
2019,11,4,12:00,04/11/2019 12:00,26,28,7.9,0.16,0,11.4,5.7,4.4,2019,TTG,
2019,11,4,15:00,04/11/2019 15:00,26,30.5,8,0.12,0.015,7.85,5.2,3.6,AVE,,
2019,11,4,18:00,04/11/2019 18:00,26,33,8.1,0.06,0,6.15,5.1,3.4,AVE,,
2019,11,5,00:00,05/11/2019 00:00,26,33.5,8.1,0.045,0,5.275,5.1,3.7,AVE,,
2019,11,5,06:00,05/11/2019 06:00,26,33.3,8,0.063,0.015,4.788,4.9,3.3,AVE,,
2019,11,5,09:00,05/11/2019 09:00,26,34,8.1,0.03,0,4.4,5.2,4.1,2018,TTG,
2019,11,5,12:00,05/11/2019 12:00,26,33,8,0.08,0.03,4.3,4.6,2.8,2018,TTG,
2019,11,5,15:00,05/11/2019 15:00,26,32.4,8,0.083,0.028,4.294,4.7,3,AVE,,
2019,11,5,18:00,05/11/2019 18:00,26.1,33.6,8.1,0.034,0,4.575,5.2,4.2,AVE,,
2019,11,6,00:00,06/11/2019 00:00,26.1,33.4,8.1,0.037,0,4.663,5.3,4.2,AVE,,
2019,11,6,06:00,06/11/2019 06:00,26,32.7,8,0.061,0.013,4.475,5,3.7,AVE,,
2019,11,6,09:00,06/11/2019 09:00,26.1,33.3,8.1,0.039,0,4.75,5.3,4.3,AVE,,
2019,11,6,12:00,06/11/2019 12:00,26,31.9,8,0.085,0.027,4.288,4.7,3.1,AVE,,
2019,11,6,15:00,06/11/2019 15:00,26,31.3,8,0.088,0.025,4.281,4.8,3.3,AVE,,
2019,11,6,18:00,06/11/2019 18:00,26.2,32.9,8.1,0.043,0,4.925,5.3,4.4,AVE,,
2019,11,7,00:00,07/11/2019 00:00,26.2,32.7,8.1,0.045,0,5.013,5.3,4.4,AVE,,
2019,11,7,06:00,07/11/2019 06:00,26.1,31.7,8,0.068,0.012,4.644,5.1,3.9,AVE,,
2019,11,7,09:00,07/11/2019 09:00,26.3,32.5,8.1,0.048,0,5.1,5.4,4.5,AVE,,
2019,11,7,12:00,07/11/2019 12:00,26,30.8,8,0.09,0.023,4.275,4.9,3.5,AVE,,
2019,11,7,15:00,07/11/2019 15:00,26,30.2,8,0.093,0.021,4.269,4.9,3.6,AVE,,
2019,11,7,18:00,07/11/2019 18:00,26.3,32.1,8.1,0.052,0,5.275,5.4,4.6,AVE,,
2019,11,8,00:00,08/11/2019 00:00,26.3,31.9,8.1,0.054,0,5.363,5.4,4.6,AVE,,
2019,11,8,06:00,08/11/2019 06:00,26.2,30.8,8,0.075,0.01,4.813,5.2,4.2,AVE,,
2019,11,8,09:00,08/11/2019 09:00,26.4,31.8,8.1,0.056,0,5.45,5.4,4.7,AVE,,
